uniqueRetailerItemId,dayOfWeek,restrictOrderTimes,prepRestrictTimesGroup1,prepTimeCategoryIdGroup1,prepRestrictTimesGroup2,prepTimeCategoryIdGroup2,prepRestrictTimesGroup3,prepTimeCategoryIdGroup3,isActive
den_mcdonalds_b_2_item_34,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_34,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_34,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_34,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_35,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_35,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_35,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_35,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_35,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_35,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_35,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_36,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_36,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_36,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_36,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_36,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_36,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_36,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_37,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_37,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_37,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_37,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_37,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_37,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_37,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_38,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_38,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_38,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_38,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_38,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_38,6,10:30 AM - 11:59 PM,,,,,,,Y
